block_size,topic,paraphrase_idx,feature,mean,std,metric,metric_name
4,chemistry_periodic,1,mean_depth_excess,0.7266765173559069,0.7800110075852326,0.7800110075852326,std
4,chemistry_periodic,1,isolated_frac,0.0006956521739130435,0.0026498502859662334,0.0026498502859662334,std
4,chemistry_periodic,1,d2_excess,0.8792619732062693,0.27560815983635867,0.27560815983635867,std
4,chemistry_periodic,2,drift,-0.37428767269070917,1.3041424908749866,1.3041424908749866,std
4,chemistry_periodic,2,timing_cv,0.9605481190497763,0.1017333909325796,0.10591181109512714,cv
4,chemistry_periodic,2,mean_depth_excess,-0.02774183903116448,1.1201011073272509,1.1201011073272509,std
4,chemistry_periodic,2,isolated_frac,0.000726784374135956,0.002770239647514505,0.002770239647514505,std
4,chemistry_periodic,2,d2_excess,-0.002194497437287997,1.01222873324737,1.01222873324737,std
4,cooking_techniques,0,drift,-0.4084915070097036,1.2584868594239986,1.2584868594239986,std
4,cooking_techniques,0,timing_cv,0.9418502675589246,0.1192483057196889,0.1266106830640449,cv
4,cooking_techniques,0,mean_depth_excess,0.27911483370564033,0.8544584642559101,0.8544584642559101,std
4,cooking_techniques,0,isolated_frac,0.0,0.0,0.0,std
4,cooking_techniques,0,d2_excess,0.17336529754566127,0.7079387697275296,0.7079387697275296,std
4,cooking_techniques,1,drift,-0.6283732990603819,1.3181576264022767,1.3181576264022767,std
4,cooking_techniques,1,timing_cv,0.8997850126588808,0.12911560172980582,0.14349605729513867,cv
4,cooking_techniques,1,mean_depth_excess,0.3689265427993394,0.7147885627048787,0.7147885627048787,std
4,cooking_techniques,1,isolated_frac,0.0007291417642840067,0.002775947407533948,0.002775947407533948,std
4,cooking_techniques,1,d2_excess,0.3123501352404961,0.6991661503891279,0.6991661503891279,std
4,cooking_techniques,2,drift,0.08502095959292995,1.196069478493511,1.196069478493511,std
4,cooking_techniques,2,timing_cv,0.8668110246397235,0.09312485911138434,0.10743386558805045,cv
4,cooking_techniques,2,mean_depth_excess,-0.02325125357647958,0.6930384191321904,0.6930384191321904,std
4,cooking_techniques,2,isolated_frac,0.0,0.0,0.0,std
4,cooking_techniques,2,d2_excess,0.25748769930832444,0.60750355226064,0.60750355226064,std
4,geography_capitals,0,drift,0.4075142546005914,1.3214512945583408,1.3214512945583408,std
4,geography_capitals,0,timing_cv,0.8805922740608657,0.08194076963885867,0.09305188343407496,cv
4,geography_capitals,0,mean_depth_excess,-0.21385165843088524,1.2434671727792324,1.2434671727792324,std
4,geography_capitals,0,isolated_frac,0.00036630036630036635,0.002006309734451158,0.002006309734451158,std
4,geography_capitals,0,d2_excess,-0.1631243095049914,1.5578142692402415,1.5578142692402415,std
4,geography_capitals,1,drift,-0.29610747996157905,1.0990887792203246,1.0990887792203246,std
4,geography_capitals,1,timing_cv,0.9125862090705738,0.12031942582215671,0.1318444489148005,cv
4,geography_capitals,1,mean_depth_excess,-0.07065187782037624,1.1479735245632712,1.1479735245632712,std
4,geography_capitals,1,isolated_frac,0.0007045648385063226,0.0026870310664849407,0.0026870310664849407,std
4,geography_capitals,1,d2_excess,0.08192790432537518,1.0376193106784788,1.0376193106784788,std
4,geography_capitals,2,drift,-0.1446333565488896,1.3348315143442855,1.3348315143442855,std
4,geography_capitals,2,timing_cv,0.9141728419760955,0.14153061020519606,0.15481821785392408,cv
4,geography_capitals,2,mean_depth_excess,-0.1589667250958469,1.2072796867902367,1.2072796867902367,std
4,geography_capitals,2,isolated_frac,0.0003508771929824561,0.001921833535105846,0.001921833535105846,std
4,geography_capitals,2,d2_excess,-0.20335676252191728,1.192990670261627,1.192990670261627,std
4,language_grammar,0,drift,-0.19349597700459584,1.0758197791402193,1.0758197791402193,std
4,language_grammar,0,timing_cv,0.9453232221277427,0.11346420688825282,0.12002689051990754,cv
4,language_grammar,0,mean_depth_excess,-0.16495417236876017,0.9655428911087368,0.9655428911087368,std
