cancel_rate,drift,mean_depth,mean_depth_excess,d2_excess,timing_cv,isolated_frac,growth_rate,Q_tail_1,Q_tail_2,Q_tail_3,Q_tail_4,Q_tail_5,Q_tail_6,r_plus,r_squared,mean_rho,std_rho,mean_surp_inst,mean_surp_base,T_actual,topic,case_study,paraphrase_idx,seed,generating_model,block_size,signal
0.23828125,-1.5930425449735384,5.87109375,0.19353368172190874,0.7032965687329766,0.8674977684048808,0.0,0.5234375,1.0,0.99609375,0.98828125,0.9765625,0.9609375,0.94921875,0.9876309181592152,0.9877049643059362,0.402401328086853,0.90077143907547,0.47779130935668945,0.8801926374435425,256,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,14,inst,16,C
0.3392857142857143,1.8568342274625773,5.629464285714286,-2.478662880318467,-2.3428967760831134,0.9303645964644254,0.0,0.32142857142857145,1.0,0.972972972972973,0.9459459459459459,0.9279279279279279,0.918918918918919,0.9144144144144144,0.9848034120386228,0.9121048656373809,-0.15728645026683807,0.7787555456161499,1.4342747926712036,1.2769882678985596,232,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,1000014,base,16,C
0.3359375,1.7424736714702194,5.734375,-1.318448206730497,0.7032965687329766,0.8454991452773462,0.0,0.328125,1.0,0.99609375,0.9765625,0.9453125,0.91796875,0.8984375,0.9735321908196423,0.9939085313398257,0.3641136586666107,0.8237797617912292,0.4222172200679779,0.7863308787345886,256,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,15,inst,16,C
0.26953125,-0.5256773557115358,5.64453125,-2.3120363048563637,-1.915360868038751,0.9922257807575855,0.014492753623188406,0.4609375,1.0,0.9763779527559056,0.952755905511811,0.9330708661417323,0.9173228346456693,0.9094488188976378,0.982168757686544,0.9720547634537873,-0.12728480994701385,0.6803629994392395,0.5507892370223999,0.42350438237190247,256,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,1000015,base,16,C
0.34765625,2.14273561744347,5.92578125,0.7983264371028711,0.7032965687329766,0.8561567066735827,0.0,0.3046875,1.0,0.99609375,0.9921875,0.98828125,0.98046875,0.96875,0.9932676717632941,0.9364511861910951,0.3330678343772888,0.8617810010910034,0.4363555908203125,0.7694233655929565,256,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,16,inst,16,C
0.26953125,-0.5256773557115358,5.7734375,-0.8864533814583812,0.32920264919415837,0.7267674261171961,0.014492753623188406,0.4609375,1.0,0.9921875,0.98046875,0.96875,0.94140625,0.890625,0.9746631760052706,0.8868194050070491,-0.13199780881404877,0.5629749894142151,0.6353952884674072,0.5033974647521973,256,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,1000016,base,16,C
0.2578125,-0.9259393016847868,5.90625,0.5823290244668131,0.7032965687329766,0.9653342124604747,0.015151515151515152,0.484375,1.0,0.99609375,0.9921875,0.984375,0.97265625,0.9609375,0.9908674187692903,0.9638326938154764,0.42453283071517944,0.9455201625823975,0.45007872581481934,0.874611496925354,256,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,17,inst,16,C
0.2625,-0.7658345232954861,5.8625,0.09849482016204125,0.47884021700968776,0.7736732114707409,0.023809523809523808,0.475,1.0,0.99375,0.9875,0.98125,0.96875,0.93125,0.9852020116524051,0.8309357595433638,-0.18171662092208862,1.0509088039398193,1.0086603164672852,0.8269436359405518,169,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,1000017,base,16,C
0.2421875,-1.459621896315788,5.90625,0.5823290244668131,0.7032965687329766,0.888810440982778,0.016129032258064516,0.515625,1.0,0.99609375,0.9921875,0.984375,0.97265625,0.9609375,0.9908674187692903,0.9638326938154764,0.31118887662887573,0.9089957475662231,0.4303399622440338,0.7415288090705872,256,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,18,inst,16,C
0.23828125,-1.5930425449735384,5.8984375,0.4959300594123899,-0.04489127034465989,1.0067629415766728,0.04918032786885246,0.5234375,1.0,0.9921568627450981,0.9882352941176471,0.984313725490196,0.9803921568627451,0.9764705882352941,0.9960237907202696,0.9999944443325324,-0.18073439598083496,0.7666924595832825,1.1399734020233154,0.9592390060424805,256,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,1000018,base,16,C
0.25390625,-1.059359950342537,5.8984375,0.4959300594123899,0.7032965687329766,1.1441695881233465,0.015384615384615385,0.4921875,1.0,0.99609375,0.98828125,0.98046875,0.97265625,0.9609375,0.9912583711035183,0.9908561123565834,0.39366641640663147,0.8571690320968628,0.44890040159225464,0.8425668478012085,256,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,19,inst,16,C
0.29296875,0.2748465362349659,5.9296875,0.8415259196300827,0.7032965687329766,0.7773905346480838,0.013333333333333334,0.4140625,1.0,0.99609375,0.9921875,0.98828125,0.98046875,0.97265625,0.9940674052246967,0.9687840401147957,-0.20658835768699646,0.6203228235244751,1.3847593069076538,1.178170919418335,256,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,1000019,base,16,C
0.3046875,0.6751084822082168,5.875,0.23673316424912033,0.7032965687329766,0.8542411837414536,0.0,0.390625,1.0,0.99609375,0.98828125,0.97265625,0.9609375,0.95703125,0.9892513221477021,0.97001614097003,0.38103440403938293,0.7628802061080933,0.4202136993408203,0.8012480735778809,256,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,20,inst,16,C
0.3359375,1.7424736714702194,5.2890625,-6.243189214832619,-6.030393982965752,0.8022942034653396,0.0,0.328125,1.0,0.9442231075697212,0.8884462151394422,0.8605577689243028,0.852589641434263,0.848605577689243,0.974848533090401,0.8263972471657743,-0.09140811115503311,0.4273984134197235,0.37015748023986816,0.27874940633773804,256,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,1000020,base,16,C
