cancel_rate,drift,mean_depth,mean_depth_excess,d2_excess,timing_cv,isolated_frac,growth_rate,Q_tail_1,Q_tail_2,Q_tail_3,Q_tail_4,Q_tail_5,Q_tail_6,r_plus,r_squared,mean_rho,std_rho,mean_surp_inst,mean_surp_base,T_actual,topic,category,paraphrase_idx,seed,block_size,signal
0.25390625,-1.059359950342537,5.8671875,0.15033419919469715,0.7032965687329766,0.8496337037317763,0.0,0.4921875,1.0,0.99609375,0.9921875,0.98046875,0.95703125,0.94140625,0.985209541466651,0.9435235181662694,0.24033477902412415,0.5439923405647278,0.24520337581634521,0.48553815484046936,256,control_chemistry_organic,control,1,3,16,C
0.25,-1.1927805990002873,5.8671875,0.15033419919469715,0.7032965687329766,0.9238933813760491,0.015625,0.5,1.0,0.99609375,0.9921875,0.98046875,0.95703125,0.94140625,0.985209541466651,0.9435235181662694,0.2209557592868805,0.5491478443145752,0.34203284978866577,0.5629886388778687,256,control_chemistry_organic,control,1,4,16,C
0.25390625,-1.059359950342537,5.8671875,0.15033419919469715,0.7032965687329766,0.8455059627149133,0.0,0.4921875,1.0,0.99609375,0.9921875,0.98046875,0.95703125,0.94140625,0.985209541466651,0.9435235181662694,0.1920768916606903,0.6379058957099915,0.2868184447288513,0.4788953363895416,256,control_chemistry_organic,control,1,5,16,C
0.27734375,-0.2588360583960353,5.8671875,0.15033419919469715,0.7032965687329766,0.9550239576185461,0.04225352112676056,0.4453125,1.0,0.99609375,0.9921875,0.98046875,0.95703125,0.94140625,0.985209541466651,0.9435235181662694,0.2253144383430481,0.6308866143226624,0.2717422544956207,0.4970566928386688,256,control_chemistry_organic,control,1,6,16,C
0.25,-1.1927805990002873,5.8671875,0.15033419919469715,0.7032965687329766,0.9502809628672272,0.015625,0.5,1.0,0.99609375,0.9921875,0.98046875,0.95703125,0.94140625,0.985209541466651,0.9435235181662694,0.22044819593429565,0.5822707414627075,0.30080902576446533,0.521257221698761,256,control_chemistry_organic,control,1,7,16,C
0.2734375,-0.39225670705378557,5.8671875,0.15033419919469715,0.7032965687329766,1.0506754900600517,0.0,0.453125,1.0,0.99609375,0.9921875,0.98046875,0.95703125,0.94140625,0.985209541466651,0.9435235181662694,0.200306698679924,0.5393397212028503,0.32584571838378906,0.5261523723602295,256,control_chemistry_organic,control,1,8,16,C
0.2578125,-0.9259393016847868,5.8671875,0.15033419919469715,0.7032965687329766,0.9379380290438554,0.015151515151515152,0.484375,1.0,0.99609375,0.9921875,0.98046875,0.95703125,0.94140625,0.985209541466651,0.9435235181662694,0.17935672402381897,0.5570694208145142,0.21367263793945312,0.3930293917655945,256,control_chemistry_organic,control,1,9,16,C
0.26171875,-0.7925186530270365,5.8671875,0.15033419919469715,0.7032965687329766,0.9027572909030469,0.0,0.4765625,1.0,0.99609375,0.9921875,0.98046875,0.95703125,0.94140625,0.985209541466651,0.9435235181662694,0.17879199981689453,0.620067834854126,0.22724951803684235,0.40604156255722046,256,control_chemistry_organic,control,1,10,16,C
0.2578125,-0.9259393016847868,5.8671875,0.15033419919469715,0.7032965687329766,0.888982599624404,0.0,0.484375,1.0,0.99609375,0.9921875,0.98046875,0.95703125,0.94140625,0.985209541466651,0.9435235181662694,0.20301935076713562,0.6415638327598572,0.2911222577095032,0.4941416084766388,256,control_chemistry_organic,control,1,11,16,C
0.2578125,-0.9259393016847868,5.8671875,0.15033419919469715,0.7032965687329766,0.8829470758961983,0.0,0.484375,1.0,0.99609375,0.9921875,0.98046875,0.95703125,0.94140625,0.985209541466651,0.9435235181662694,0.2275480180978775,0.6170235872268677,0.270796000957489,0.4983440637588501,256,control_chemistry_organic,control,1,12,16,C
