cancel_rate,drift,mean_depth,mean_depth_excess,d2_excess,timing_cv,isolated_frac,growth_rate,Q_tail_1,Q_tail_2,Q_tail_3,Q_tail_4,Q_tail_5,Q_tail_6,r_plus,r_squared,mean_rho,mean_surp_base,mean_surp_inst,T_actual,topic,paraphrase_idx,seed,block_size,signal_choice
0.359375,1.4090117235899577,5.79296875,-0.12206381163965259,-0.33850093246537166,0.8545048675336995,0.0,0.28125,1.0,0.984251968503937,0.9724409448818898,0.9645669291338582,0.9606299212598425,0.9566929133858267,0.9931218574131949,0.9401878646154446,0.12221620231866837,0.17553305625915527,0.05331683158874512,256,geography_capitals,0,20,8,C
0.32421875,1.3422117254969683,5.8984375,0.4959300594123899,-0.04489127034465989,0.735613369244704,0.012048192771084338,0.3515625,1.0,0.9921568627450981,0.9882352941176471,0.984313725490196,0.9803921568627451,0.9764705882352941,0.9960237907202696,0.9999944443325324,0.12221620231866837,0.17553305625915527,0.05331683158874512,256,geography_capitals,0,20,16,C
0.3984375,0.6860311911981172,5.05078125,-2.275529336070686,-2.9647660377745564,0.8858180227039516,0.0,0.203125,1.0,0.9125,0.8875,0.875,0.8625,0.85,0.9830968050977077,0.9762678530384502,0.15121182799339294,0.19708751142024994,0.04587568715214729,256,geography_capitals,0,21,4,C
0.3046875,-0.6806243071578614,5.90625,0.657638949935227,0.42217532026580007,0.9394817085688902,0.01282051282051282,0.390625,1.0,0.9921875,0.984375,0.98046875,0.9765625,0.97265625,0.9952382820213871,0.9739216617740921,0.15121182799339294,0.19708751142024994,0.04587568715214729,256,geography_capitals,0,21,8,C
0.27734375,-0.2588360583960353,5.77734375,-0.8432538989311695,-0.04489127034465989,0.8764003659349616,0.0,0.4453125,1.0,0.98828125,0.97265625,0.95703125,0.9375,0.921875,0.9825609180537872,0.997881855228224,0.15121182799339294,0.19708751142024994,0.04587568715214729,256,geography_capitals,0,21,16,C
0.42578125,1.7121462207679492,5.46875,-0.6738871905663877,-0.11191936930163125,0.9878181286465899,0.0,0.1484375,1.0,0.9722222222222222,0.9563492063492064,0.9325396825396826,0.876984126984127,0.8174603174603174,0.9575859168623552,0.92508017660104,0.15336903929710388,0.20090241730213165,0.04753336310386658,256,geography_capitals,0,22,4,C
0.30859375,-0.5313645906758744,5.8515625,0.2812307202094231,0.42217532026580007,0.8351454220908505,0.012658227848101266,0.3828125,1.0,0.9921875,0.984375,0.97265625,0.95703125,0.9453125,0.9875813598600222,0.9877008877842516,0.15336903929710388,0.20090241730213165,0.04753336310386658,256,geography_capitals,0,22,8,C
0.2578125,-0.9259393016847868,5.8515625,-0.022463730914149244,0.32920264919415837,0.8408481280995885,0.015151515151515152,0.484375,1.0,0.9921875,0.984375,0.97265625,0.95703125,0.9453125,0.9875813598600222,0.9877008877842516,0.15336903929710388,0.20090241730213165,0.04753336310386658,256,geography_capitals,0,22,16,C
0.3984375,0.6860311911981172,5.87890625,0.8978177185733444,0.9853293493418014,0.8452366994183963,0.0,0.203125,1.0,0.99609375,0.98828125,0.9765625,0.96484375,0.953125,0.9888435211067819,0.994216345740109,0.18089261651039124,0.2616766095161438,0.08078399300575256,256,geography_capitals,0,23,4,C
0.36328125,1.5582714400719448,5.8125,0.012367698976705964,0.04183719390021423,0.7354520851241465,0.0,0.2734375,1.0,0.9882352941176471,0.9764705882352941,0.9647058823529412,0.9568627450980393,0.9490196078431372,0.9899243633902384,0.9900484023971036,0.18089261651039124,0.2616766095161438,0.08078399300575256,256,geography_capitals,0,23,8,C
